Requested report - WIN WAVES
COUNTY = DUVAL, FLORIDA, FLAGLER, FLORIDA, ST. JOHNS, FLORIDA
Report Run on MARCH 29, 2024 The data you are accessing are from the WIN Warehouse.  The WIN Warehouse is refreshed on a weekly basis with new data that are submitted to WIN.  The refresh process occurs on the weekend; data uploaded to WIN through each Friday are available in the WIN Warehouse by the following Monday.  WIN replaces Florida STORET as an active data repository.  Florida STORET data are accessible through STORET Public Access (SPA). The following data met your selection criteria
"Organization ID"|"Organization Name"|"Monitoring Location ID"|"Monitoring Location Name"|"Primary Type"|"Secondary Type"|"Waterbody Name"|"Org Decimal Latitude"|"Org Latitude (DD MM SS.SSSS)"|"Org Decimal Longitude"|"Org Longitude (DD MM SS.SSSS)"|"Org Datum"|"Org Method"|"DEP Latitude"|"DEP Longitude"|"DEP Point Moved"|"Verifier Name"|"Verifier Timestamp"|"DEP Datum"|"NHD Reach Code"|"NHD Reach Code Date"|"STORET Monitoring Location ID"|"Land Surface Elevation (ft)"|"Land Surface Elevation Method"|"Land Surface Elevation Datum"|"Monitoring Loc Description"|"Monitoring Location Comment"|"ML Loaded Date"|"ML Updated Date"|"Florida Unique Well ID"|"GW Waterbody Subname"|"Well Type"|"Well Status"|"Aquifer Confinement"|"Well Total Depth (ft)"|"Well Casing Depth (ft)"|"ScreenOpenHoleBeginDepth (ft)"|"ScreenOpenHoleEndDepth (ft)"|"Well Construction Method"|"ConstructionMethodExplanation"|"Well Drill Date"|"Well Finish"|"Well Casing Material"|"Well Casing Diameter (in)"|"Well Screen Material"|"Well Screen Diameter (in)"|"Well Lead Weight"|"Water Level Recorder Indicator"|"Well Log Type"|"Primary Elevation Value (ft)"|"Primary Elevation Reference"|"Primary Elevation Method"|"Primary Elevation Datum"|"Secondary Elevation Value (ft)"|"Secondary Elevation Reference"|"Secondary Elevation Method"|"Secondary Elevation Datum"|"Top Of Aquifer"|"Bottom Of Aquifer"|"County"|"BMAP"|"BMAP Sub-Boundary"|"WBID"|"DEP District"|"Water Management District"|"Basin"|"Planning Unit"|"HUC12 Value"|"HUC12 Name"|"HUC8 Value"|"HUC8 Name"|"Basin Group"|"State"|"WBID Water Type"|"Waterbody Class"
"21FLA"|"FDEP NORTHEAST REGIONAL OPERATIONS CENTER"|"27010051"|"MOSES CREEK @ CR 206"|"Surface Water"|"River/Stream"|""|"29.756277"|""|"-81.324722"|""|"World Geodetic Survey Of 1984"|"Digital Aerial Photography"|"29.756276989"|"-81.324722"|"Y"|"PARRISH_JM"|"12/01/2020 10:50:27"|"North American Datum Of 1983"|"03080201001251"|"07/09/2019"|"In Storet"|""|""|""|""|""|"12/01/2020"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"ST. JOHNS"|""|""|"2535B"|"NORTHEAST"|"SJRWMD"|"UPPER EAST COAST"|"MATANZAS RIVER"|"030802010501"|"TOLOMATO RIVER-MOSES CREEK FRONTAL"|"03080201"|"DAYTONA-ST. AUGUSTINE"|"GROUP 5"|"FLORIDA"|"STREAM"|"3F"
"21FLA"|"FDEP NORTHEAST REGIONAL OPERATIONS CENTER"|"NEHAB0043"|"LSJR @ south end of Hart Bridge"|"Surface Water"|"Estuary"|""|"30.3117"|""|"-81.6258"|""|"World Geodetic Survey Of 1984"|"Digital Aerial Photography"|"30.311699989"|"-81.6258"|"N"|"PARRISH_JM"|"09/29/2021 14:37:55"|"North American Datum Of 1983"|""|""|"NOT IN FLSTORET"|""|""|""|""|""|"09/29/2021"|"11/28/2022"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"DUVAL"|"LSJM - LOWER ST. JOHNS MAINSTEM"|"LOWER ST. JOHNS MAINSTEM - Marine"|"2213D"|"NORTHEAST"|"SJRWMD"|"LOWER ST. JOHNS"|"NORTH MAINSTEM"|"030801031503"|"ARLINGTON RIVER"|"03080103"|"LOWER ST. JOHNS"|"GROUP 2"|"FLORIDA"|"ESTUARY"|"3M"
"21FLA"|"FDEP NORTHEAST REGIONAL OPERATIONS CENTER"|"G5NE0608"|"Guana River above the Dam"|"Surface Water"|"Estuary"|""|"30.023766"|""|"-81.327928"|""|"World Geodetic Survey Of 1984"|"Digital Aerial Photography"|"30.023765989"|"-81.327928"|"N"|"PARRISH_JM"|"03/30/2022 15:37:38"|"North American Datum Of 1983"|""|""|"NOT IN FLSTORET"|""|""|""|""|""|"03/30/2022"|"11/28/2022"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"ST. JOHNS"|""|""|"2320C"|"NORTHEAST"|"SJRWMD"|"UPPER EAST COAST"|"TOLOMATO RIVER"|"030802010602"|"LOWER TOLOMATO RIVER"|"03080201"|"DAYTONA-ST. AUGUSTINE"|"GROUP 5"|"FLORIDA"|"ESTUARY"|"3M"
"21FLGW"|"FDEP WATERSHED MONITORING SECTION"|"53607"|"Z3-LL-12011 CRESCENT LAKE"|"Surface Water"|"Lake"|"CRESCENT LAKE"|""|"29 28 43.258"|""|"-81 30 23.112"|"World Geodetic Survey Of 1984"|"Differentially Corrected C/A Code Phase GPS"|"29.478682779"|"-81.50642"|"N"|"MILLER_E"|"09/05/2018 16:08:18"|"North American Datum Of 1983"|"03080103033128"|"09/18/2014"|"NOT IN FLSTORET"|""|""|""|""|"PUBLIC ACCESS"|"09/05/2018"|"10/16/2019"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"FLAGLER"|"LSJM - LOWER ST. JOHNS MAINSTEM"|""|"2606B"|"NORTHEAST"|"SJRWMD"|"LOWER ST. JOHNS"|"CRESCENT LAKE"|"030801030304"|"CRESCENT LAKE"|"03080103"|"LOWER ST. JOHNS"|"GROUP 2"|"FLORIDA"|"LAKE"|"3F"
"21FLA"|"FDEP NORTHEAST REGIONAL OPERATIONS CENTER"|"20030025"|"HIGHLANDS CR @ BROWARD RD"|"Surface Water"|"Estuary"|""|"30.42367"|""|"-81.679666"|""|"World Geodetic Survey Of 1984"|"Digital Aerial Photography"|"30.423669989"|"-81.679666"|"N"|"PARRISH_JM"|"12/02/2022 09:46:50"|"North American Datum Of 1983"|""|""|"In Storet"|""|""|""|""|""|"12/02/2022"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"DUVAL"|"LSJM - LOWER ST. JOHNS MAINSTEM/LSJT - LOWER ST. JOHNS TRIBUTARIES I AND II"|"LOWER ST. JOHNS MAINSTEM - Marine/LOWER ST. JOHNS TRIBUTARIES I AND II - LSJT"|"2203D"|"NORTHEAST"|"SJRWMD"|"LOWER ST. JOHNS"|"TROUT RIVER"|"030801031502"|"LOWER TROUT RIVER"|"03080103"|"LOWER ST. JOHNS"|"GROUP 2"|"FLORIDA"|"ESTUARY"|"3M"
"21FLKWAT"|"FLORIDA LAKEWATCH"|"DUV-HIDDEN-1"|"Duval-Hidden-1"|"Surface Water"|"Lake"|""|"30.2644"|""|"-81.5714"|""|"World Geodetic Survey Of 1984"|"Differentially Corrected C/A Code Phase GPS"|"30.264399989"|"-81.5714"|"Y"|"HORSBURGH_C_1"|"04/01/2020 13:03:25"|"North American Datum Of 1983"|"03080103002898"|"12/04/2013"|"Duv-Hidden-1"|""|""|""|""|""|"04/01/2020"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"DUVAL"|"LSJM - LOWER ST. JOHNS MAINSTEM/LSJT - LOWER ST. JOHNS TRIBUTARIES I AND II"|"LOWER ST. JOHNS MAINSTEM - Marine/LOWER ST. JOHNS TRIBUTARIES I AND II - LSJT"|"2265C"|"NORTHEAST"|"SJRWMD"|"LOWER ST. JOHNS"|"NORTH MAINSTEM"|"030801031503"|"ARLINGTON RIVER"|"03080103"|"LOWER ST. JOHNS"|"GROUP 2"|"FLORIDA"|"STREAM"|"3F"
"21FLKWAT"|"FLORIDA LAKEWATCH"|"FLA-BELLEAIR-1"|"Flagler-Belle Aire-1"|"Surface Water"|"Canal Drainage"|""|"29.5782"|""|"-81.2392"|""|"World Geodetic Survey Of 1984"|"Differentially Corrected C/A Code Phase GPS"|"29.578200001"|"-81.2392"|"N"|"HORSBURGH_C_1"|"08/21/2019 13:45:02"|"North American Datum Of 1983"|"03080201013131"|"06/27/2014"|"Fla-BelleAir-1"|""|""|""|""|""|"08/22/2019"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"FLAGLER"|""|""|"2363D"|"NORTHEAST"|"SJRWMD"|"UPPER EAST COAST"|"PELLICER CREEK"|"030802010304"|"PELLICER CREEK-BIG MULBERRY BRANCH FRONTAL"|"03080201"|"DAYTONA-ST. AUGUSTINE"|"GROUP 5"|"FLORIDA"|"ESTUARY"|"3M"
"21FLGW"|"FDEP WATERSHED MONITORING SECTION"|"34222"|"SJ0602"|"Ground Water"|"Well"|"UNKNOWN AQUIFER"|""|"29 42 16.887"|""|"-81 19 40.891"|"World Geodetic Survey Of 1984"|"Differentially Corrected C/A Code Phase GPS"|"29.704690822"|"-81.328025278"|"N"|"ADAMS_TL"|"04/06/2022 14:39:27"|"North American Datum Of 1983"|""|""|"NOT IN FLSTORET"|"34.33"|"Other"|"Unknown"|""|""|"04/06/2022"|""|"AAJ6061"|"UNKNOWN"|"Unknown"|""|"Confined"|"193"|"163"|""|""|""|""|"09/01/1986"|""|"Pvc, Bond Unknown"|"6"|""|""|""|""|""|"35.34"|"Measuring Point"|"Other"|"Unknown"|""|""|""|""|""|""|"ST. JOHNS"|""|""|"2553"|"NORTHEAST"|"SJRWMD"|"UPPER EAST COAST"|"PELLICER CREEK"|"030802010403"|"PELLICER CREEK"|"03080201"|"DAYTONA-ST. AUGUSTINE"|"GROUP 5"|"FLORIDA"|"STREAM"|"3F"
"21FLA"|"FDEP NORTHEAST REGIONAL OPERATIONS CENTER"|"G2NE1145"|"Greenfield cr. at Hodges rd."|"Surface Water"|"River/Stream"|""|"30.318842"|""|"-81.458333"|""|"World Geodetic Survey Of 1984"|"Digital Aerial Photography"|"30.318842001"|"-81.458333"|"N"|"PARRISH_JM"|"12/15/2017 09:37:32"|"North American Datum Of 1983"|"03080103023137"|"04/23/2014"|"NOT IN FLSTORET"|""|""|""|""|"       "|"12/15/2017"|"08/27/2019"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"DUVAL"|"LSJM - LOWER ST. JOHNS MAINSTEM/LSJT - LOWER ST. JOHNS TRIBUTARIES I AND II"|"LOWER ST. JOHNS MAINSTEM - Marine/LOWER ST. JOHNS TRIBUTARIES I AND II - LSJT"|"2240B"|"NORTHEAST"|"SJRWMD"|"LOWER ST. JOHNS"|"NORTH MAINSTEM"|"030801031606"|"CHICOPIT BAY"|"03080103"|"LOWER ST. JOHNS"|"GROUP 2"|"FLORIDA"|"STREAM"|"3F"
"21FLA"|"FDEP NORTHEAST REGIONAL OPERATIONS CENTER"|"20030095"|"WILLS BRANCH LANE AVE"|"Surface Water"|"River/Stream"|""|"30.287861"|""|"-81.755166"|""|"World Geodetic Survey Of 1984"|"Digital Aerial Photography"|"30.287861001"|"-81.755166"|"N"|"PARRISH_JM"|"12/15/2017 10:22:18"|"North American Datum Of 1983"|"03080103002704"|"09/18/2014"|"20030095"|""|""|""|""|""|"12/15/2017"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"DUVAL"|"LSJM - LOWER ST. JOHNS MAINSTEM/LSJT - LOWER ST. JOHNS TRIBUTARIES I AND II"|"LOWER ST. JOHNS MAINSTEM - Marine/LOWER ST. JOHNS TRIBUTARIES I AND II - LSJT"|"2282"|"NORTHEAST"|"SJRWMD"|"LOWER ST. JOHNS"|"ORTEGA RIVER"|"030801031402"|"CEDAR RIVER"|"03080103"|"LOWER ST. JOHNS"|"GROUP 2"|"FLORIDA"|"STREAM"|"3F"
"21FLA"|"FDEP NORTHEAST REGIONAL OPERATIONS CENTER"|"NEHAB0025"|"LSJR end of Oakvale Rd."|"Surface Water"|"River/Stream"|""|"30.10977"|""|"-81.64202"|""|"World Geodetic Survey Of 1984"|"Digital Aerial Photography"|"30.109769989"|"-81.64202"|"N"|"PARRISH_JM"|"08/05/2021 16:29:24"|"North American Datum Of 1983"|"03080103000026"|"08/05/2021"|"NOT IN FLSTORET"|""|""|""|""|""|"08/05/2021"|"03/14/2023"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"ST. JOHNS"|"LSJM - LOWER ST. JOHNS MAINSTEM"|"LOWER ST. JOHNS MAINSTEM - Marine"|"2213H"|"NORTHEAST"|"SJRWMD"|"LOWER ST. JOHNS"|"SOUTH MAINSTEM"|"030801031303"|"CUNNINGHAM CREEK"|"03080103"|"LOWER ST. JOHNS"|"GROUP 2"|"FLORIDA"|"LAKE"|"3F"
"21FLGW"|"FDEP WATERSHED MONITORING SECTION"|"58305"|"D-1154"|"Ground Water"|"Well"|"UNKNOWN AQUIFER"|""|"30 32 9.827"|""|"-81 37 15.869"|"World Geodetic Survey Of 1984"|"Differentially Corrected C/A Code Phase GPS"|"30.536063045"|"-81.621074722"|"N"|"ADAMS_TL"|"04/06/2022 14:40:24"|"North American Datum Of 1983"|""|""|"NOT IN FLSTORET"|"28.78"|"Other"|"Unknown"|""|"L.Miller 8/15/19: Based on information from SJRWMD, changed LSE from 29.85 to 28.78. LSE and MPE data are NAVD88. SJRWMD advised that this well taps INTERMEDIATE AQUIFER SYSTEM instead of SURFICIAL AQUIFER SYSTEM as previously designated. This means that this is a CONFINED AQUIFER well, not UNCONFINED. Well information updated as follows: water_resource from UNCONFINED AQUIFER to CONFINED AQUIFER, confined from N to Y, waterbody_name from SURFICIAL AQUIFER SYSTEM to INTERMEDIATE AQUIFER SYSTEM, well_total_depth from 100 to 260, well_casing_depth from 80 to 240."|"04/06/2022"|""|"AAP8965"|"UNKNOWN"|"Ground Water Observation Well"|""|"Confined"|"260"|"240"|""|""|""|""|"11/01/1988"|""|""|"4"|""|""|""|""|""|"32.2"|"Measuring Point"|"Other"|"Unknown"|""|""|""|""|""|""|"DUVAL"|""|""|"2173"|"NORTHEAST"|"SJRWMD"|"NASSAU - ST. MARYS"|"NASSAU RIVER"|"030702050302"|"GARDNER CREEK"|"03070205"|"NASSAU"|"GROUP 4"|"FLORIDA"|"ESTUARY"|"3M"
"21FLGW"|"FDEP WATERSHED MONITORING SECTION"|"59048"|"Z3-SS-15009 UNKNOWN"|"Surface Water"|"River/Stream"|"UNNAMED RIVER/STREAM"|""|"30 0 58.143"|""|"-81 37 23.611"|"World Geodetic Survey Of 1984"|"Differentially Corrected C/A Code Phase GPS"|"30.016150822"|"-81.623225278"|"N"|"ADAMS_TL"|"01/21/2022 10:59:46"|"North American Datum Of 1983"|"03080103002674"|"09/18/2014"|"NOT IN FLSTORET"|""|""|""|""|""|"02/01/2022"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"ST. JOHNS"|"LSJM - LOWER ST. JOHNS MAINSTEM"|"LOWER ST. JOHNS MAINSTEM - Freshwater"|"2448"|"NORTHEAST"|"SJRWMD"|"LOWER ST. JOHNS"|"SOUTH MAINSTEM"|"030801031204"|"GOVERNORS CREEK"|"03080103"|"LOWER ST. JOHNS"|"GROUP 2"|"FLORIDA"|"STREAM"|"3F"
"21FLJXWQ"|"CITY OF JACKSONVILLE ENVIRONMENTAL QUALITY DIVISION"|"SS19"|"SS19"|"Surface Water"|"River/Stream"|""|"30.17019"|""|"-81.64067"|""|"North American Datum Of 1983"|"Satellite Imagery"|"30.170183043"|"-81.640916763"|"Y"|"COTTER_B_1"|"04/03/2018 12:46:57"|"North American Datum Of 1983"|"03080103002673"|"12/04/2013"|"SS19"|""|""|""|"Tacito Creek At Scott Mill Rd"|""|"05/10/2018"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"DUVAL"|"LSJM - LOWER ST. JOHNS MAINSTEM"|"LOWER ST. JOHNS MAINSTEM - Marine"|"2382"|"NORTHEAST"|"SJRWMD"|"LOWER ST. JOHNS"|"SOUTH MAINSTEM"|"030801031304"|"DOCTORS LAKE"|"03080103"|"LOWER ST. JOHNS"|"GROUP 2"|"FLORIDA"|"STREAM"|"3F"
"21FLGW"|"FDEP WATERSHED MONITORING SECTION"|"56148"|"Z3-LL-13012 CRESCENT LAKE"|"Surface Water"|"Lake"|"CRESCENT LAKE"|""|"29 25 32.406"|""|"-81 28 39.397"|"World Geodetic Survey Of 1984"|"Differentially Corrected C/A Code Phase GPS"|"29.425668334"|"-81.477610278"|"N"|"MILLER_E"|"09/23/2019 09:38:17"|"North American Datum Of 1983"|"03080103033128"|"09/18/2014"|"NOT IN FLSTORET"|""|""|""|""|"PUBLIC ACCESS"|"09/23/2019"|"11/28/2022"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"FLAGLER"|"LSJM - LOWER ST. JOHNS MAINSTEM"|""|"2606B"|"NORTHEAST"|"SJRWMD"|"LOWER ST. JOHNS"|"CRESCENT LAKE"|"030801030304"|"CRESCENT LAKE"|"03080103"|"LOWER ST. JOHNS"|"GROUP 2"|"FLORIDA"|"LAKE"|"3F"
"21FLGW"|"FDEP WATERSHED MONITORING SECTION"|"1827"|"D-1274"|"Ground Water"|"Well"|"SURFICIAL AQUIFER SYSTEM"|""|"30 22 41.583"|""|"-81 50 26.773"|"World Geodetic Survey Of 1984"|"Differentially Corrected C/A Code Phase GPS"|"30.378217489"|"-81.840770278"|"Y"|"MILLER_E"|"03/12/2020 14:24:57"|"North American Datum Of 1983"|""|""|"NOT IN FLSTORET"|"93.36"|"Other"|"Unknown"|""|"SSunderman 4/29/20: Changed LSE from 90.00 to 93.36; changed MPE from 92.31 to 95.67; datum for MPE & LSE is NGVD29; LSE & MPE from SJRWMD."|"03/13/2020"|"11/28/2022"|"AAG0110"|"NONARTESIAN SAND AQUIFER"|"Ground Water Quality Monitoring Well"|"Non-Flowing, No Pump"|"Unconfined"|"45"|"35"|"35"|"45"|"Bored Or Augered"|""|"01/19/1995"|"Screen"|"Pvc, Non-Solvent Bond (Includes Threaded Pvc Using No Glue)"|"4"|""|"4"|""|"Never a Recorder Well"|"Driller;"|"95.67"|"Measuring Point"|"Other"|"Unknown"|""|""|""|""|""|""|"DUVAL"|"LSJM - LOWER ST. JOHNS MAINSTEM"|"LOWER ST. JOHNS MAINSTEM - Marine"|"2221"|"NORTHEAST"|"SJRWMD"|"LOWER ST. JOHNS"|"TROUT RIVER"|"030801031501"|"UPPER TROUT RIVER"|"03080103"|"LOWER ST. JOHNS"|"GROUP 2"|"FLORIDA"|"STREAM"|"3F"
"21FLA"|"FDEP NORTHEAST REGIONAL OPERATIONS CENTER"|"G2NE1232"|"Sisters Creek NW of Shell Island"|"Surface Water"|"Estuary"|""|"30.406575"|""|"-81.456204"|""|"World Geodetic Survey Of 1984"|"Digital Aerial Photography"|"30.406574989"|"-81.456204"|"N"|"PARRISH_JM"|"12/14/2023 11:41:12"|"North American Datum Of 1983"|""|""|"Not In Storet"|""|""|""|""|""|"12/14/2023"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"DUVAL"|"LSJM - LOWER ST. JOHNS MAINSTEM"|"LOWER ST. JOHNS MAINSTEM - Marine"|"2205A"|"NORTHEAST"|"SJRWMD"|"LOWER ST. JOHNS"|"NORTH MAINSTEM"|"030801031606"|"CHICOPIT BAY"|"03080103"|"LOWER ST. JOHNS"|"GROUP 2"|"FLORIDA"|"ESTUARY"|"3M"
"21FLGTM"|"GUANA TOLOMATO MATANZAS NATIONAL ESTUARINE RESEARCH RESERVE"|"GTMPCNUT"|"Pellicer Creek"|"Surface Water"|"River/Stream"|"PELLICER CREEK"|"29.6691667"|""|"-81.2561667"|""|"World Geodetic Survey Of 1984"|"Autonomous C/A Code Phase GPS"|"29.667027207"|"-81.257421974"|"Y"|"TANNER_S"|"09/17/2020 16:53:38"|"North American Datum Of 1983"|"03080201001790"|"06/27/2014"|"GTMPCNUT"|""|""|""|"At Faver-Dykes State Park boat ramp"|""|"02/27/2018"|"09/17/2020"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"ST. JOHNS"|""|""|"2580A"|"NORTHEAST"|"SJRWMD"|"UPPER EAST COAST"|"PELLICER CREEK"|"030802010403"|"PELLICER CREEK"|"03080201"|"DAYTONA-ST. AUGUSTINE"|"GROUP 5"|"FLORIDA"|"ESTUARY"|"2"
"21FLWQA"|"FDEP WATERSHED ASSESSMENT SECTION"|"G5NE0035"|"Stevens Branch"|"Surface Water"|"River/Stream"|""|"29.64417"|""|"-81.31345"|""|"North American Datum Of 1983"|"Unknown method"|"29.644335325"|"-81.313024387"|"Y"|"TYLER_D"|"04/30/2019 09:45:25"|"North American Datum Of 1983"|"03080201001833"|"06/27/2014"|"NOT IN FLSTORET"|""|""|""|""|""|"04/30/2019"|"11/28/2022"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"FLAGLER"|""|""|"2551A"|"NORTHEAST"|"SJRWMD"|"UPPER EAST COAST"|"PELLICER CREEK"|"030802010402"|"STEVENS BRANCH"|"03080201"|"DAYTONA-ST. AUGUSTINE"|"GROUP 5"|"FLORIDA"|"STREAM"|"3F"
"21FLJXWQ"|"CITY OF JACKSONVILLE ENVIRONMENTAL QUALITY DIVISION"|"ORWHEAT"|"ORWheat"|"Surface Water"|"River/Stream"|""|"30.24057"|""|"-81.75592"|""|"World Geodetic Survey Of 1984"|"Satellite Imagery"|"30.240539877"|"-81.756145306"|"Y"|"COTTER_B_1"|"04/03/2018 12:41:49"|"North American Datum Of 1983"|"03080103024509"|"02/27/2012"|""|""|""|""|"Canal on Wheat Rd. east of E. George Wood Ln."|""|"05/10/2018"|"11/19/2019"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"DUVAL"|"LSJM - LOWER ST. JOHNS MAINSTEM/LSJT - LOWER ST. JOHNS TRIBUTARIES I AND II"|"LOWER ST. JOHNS MAINSTEM - Marine/LOWER ST. JOHNS TRIBUTARIES I AND II - LSJT"|"2324"|"NORTHEAST"|"SJRWMD"|"LOWER ST. JOHNS"|"ORTEGA RIVER"|"030801031402"|"CEDAR RIVER"|"03080103"|"LOWER ST. JOHNS"|"GROUP 2"|"FLORIDA"|"STREAM"|"3F"
"21FLA"|"FDEP NORTHEAST REGIONAL OPERATIONS CENTER"|"19010075"|"BRANDY BR. AT RAILS TO TRAILS N OF I-10"|"Surface Water"|"River/Stream"|""|"30.322277"|""|"-81.937388"|""|"World Geodetic Survey Of 1984"|"Digital Aerial Photography"|"30.322277001"|"-81.937388"|"N"|"PARRISH_JM"|"07/25/2018 14:03:02"|"North American Datum Of 1983"|"03070204000282"|"02/27/2012"|"19010075"|""|""|""|""|""|"07/25/2018"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"DUVAL"|""|""|"2226"|"NORTHEAST"|"SJRWMD"|"NASSAU - ST. MARYS"|"UPPER ST. MARYS RIVER"|"030702040502"|"BRANDY BRANCH SWAMP"|"03070204"|"ST. MARYS"|"GROUP 4"|"FLORIDA"|"STREAM"|"3F"
"21FLA"|"FDEP NORTHEAST REGIONAL OPERATIONS CENTER"|"NEHAB0049"|"LSJR @ Little marsh Island"|"Surface Water"|"Estuary"|""|"30.3932"|""|"-81.4933"|""|"World Geodetic Survey Of 1984"|"Digital Aerial Photography"|"30.393199989"|"-81.4933"|"N"|"PARRISH_JM"|"10/07/2021 14:14:05"|"North American Datum Of 1983"|""|""|"NOT IN FLSTORET"|""|""|""|""|""|"10/07/2021"|"11/28/2022"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"DUVAL"|"LSJM - LOWER ST. JOHNS MAINSTEM"|""|"2213B"|"NORTHEAST"|"SJRWMD"|"LOWER ST. JOHNS"|"NORTH MAINSTEM"|"030801031603"|"CLAPBOARD CREEK"|"03080103"|"LOWER ST. JOHNS"|"GROUP 2"|"FLORIDA"|"ESTUARY"|"3M"
"21FLSJWM"|"ST. JOHNS RIVER WATER MANAGEMENT DISTRICT"|"448973"|"NCB27010116"|"Surface Water"|"River/Stream"|""|""|"30 17 16.2959"|""|"-81 25 17.1119"|"World Geodetic Survey Of 1984"|"C/A Code Phase GPS with Wide-Area Augmentation Service Correction"|"30.287859973"|"-81.421419972"|"N"|"CONNORS_S_1"|"08/29/2017 10:31:32"|"North American Datum Of 1983"|"03080103002630"|"12/11/2014"|"NCB27010116"|""|""|""|"ICWW DUVAL CO AT BCH BLVD BRIDGE"|""|"09/01/2017"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"DUVAL"|"LSJM - LOWER ST. JOHNS MAINSTEM"|"LOWER ST. JOHNS MAINSTEM - Marine"|"2205C"|"NORTHEAST"|"SJRWMD"|"LOWER ST. JOHNS"|"INTRACOASTAL WATERWAY"|"030801031605"|"LOWER PABLO CREEK"|"03080103"|"LOWER ST. JOHNS"|"GROUP 2"|"FLORIDA"|"ESTUARY"|"3M"
"21FLSJWM"|"ST. JOHNS RIVER WATER MANAGEMENT DISTRICT"|"468339"|"MHCBSR11"|"Surface Water"|"River/Stream"|""|""|"29 20 5.064"|""|"-81 18 38.0592"|"North American Datum Of 1983"|"Unknown method"|"29.33474"|"-81.310572"|"N"|"CONNORS_S_1"|"05/10/2018 10:07:34"|"North American Datum Of 1983"|"03080103027308"|"02/27/2012"|""|""|""|""|"Middle Haw Creek Branch at SR 11"|""|"05/10/2018"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"FLAGLER"|"LSJM - LOWER ST. JOHNS MAINSTEM"|"LOWER ST. JOHNS MAINSTEM - Crescent Lake"|"2636"|"NORTHEAST"|"SJRWMD"|"LOWER ST. JOHNS"|"CRESCENT LAKE"|"030801030202"|"MIDDLE HAW CREEK"|"03080103"|"LOWER ST. JOHNS"|"GROUP 2"|"FLORIDA"|"STREAM"|"3F"
